"cnty_fips","display_name","Value","theme_range"
31181,"""Webster, (NE)""",176.1,"167.7 - 186.9 (647)"
31183,"""Wheeler, (NE)""",167.2,"147.4 - 167.6 (641)"
31185,"""York, (NE)""",172.1,"167.7 - 186.9 (647)"
35001,"""Bernalillo, (NM)""",149.6,"147.4 - 167.6 (641)"
35005,"""Chaves, (NM)""",241.2,"216.7 - 502.5 (641)"
35007,"""Colfax, (NM)""",134.2,"28.1 - 147.3 (644)"
35009,"""Curry, (NM)""",192.1,"187.0 - 216.6 (634)"
35011,"""De Baca, (NM)""",204.3,"187.0 - 216.6 (634)"
35015,"""Eddy, (NM)""",203.6,"187.0 - 216.6 (634)"
35019,"""Guadalupe, (NM)""",171.9,"167.7 - 186.9 (647)"
35021,"""Harding, (NM)""",155.4,"147.4 - 167.6 (641)"
35025,"""Lea, (NM)""",225.6,"216.7 - 502.5 (641)"
35027,"""Lincoln, (NM)""",155.7,"147.4 - 167.6 (641)"
35028,"""Los Alamos, (NM)""",119,"28.1 - 147.3 (644)"
35033,"""Mora, (NM)""",107.6,"28.1 - 147.3 (644)"
35035,"""Otero, (NM)""",165.3,"147.4 - 167.6 (641)"
35037,"""Quay, (NM)""",190.7,"187.0 - 216.6 (634)"
35039,"""Rio Arriba, (NM)""",123,"28.1 - 147.3 (644)"
35041,"""Roosevelt, (NM)""",207,"187.0 - 216.6 (634)"
35047,"""San Miguel, (NM)""",155.8,"147.4 - 167.6 (641)"
35049,"""Santa Fe, (NM)""",108.7,"28.1 - 147.3 (644)"
35055,"""Taos, (NM)""",113.9,"28.1 - 147.3 (644)"
35057,"""Torrance, (NM)""",151.5,"147.4 - 167.6 (641)"
35059,"""Union, (NM)""",165.8,"147.4 - 167.6 (641)"
40001,"""Adair, (OK)""",282.6,"216.7 - 502.5 (641)"
40003,"""Alfalfa, (OK)""",206.6,"187.0 - 216.6 (634)"
40005,"""Atoka, (OK)""",286,"216.7 - 502.5 (641)"
40007,"""Beaver, (OK)""",246.2,"216.7 - 502.5 (641)"
40009,"""Beckham, (OK)""",227.4,"216.7 - 502.5 (641)"
40011,"""Blaine, (OK)""",216.4,"187.0 - 216.6 (634)"
40013,"""Bryan, (OK)""",207,"187.0 - 216.6 (634)"
40015,"""Caddo, (OK)""",242,"216.7 - 502.5 (641)"
40017,"""Canadian, (OK)""",176.8,"167.7 - 186.9 (647)"
40019,"""Carter, (OK)""",243.4,"216.7 - 502.5 (641)"
40021,"""Cherokee, (OK)""",244.6,"216.7 - 502.5 (641)"
40023,"""Choctaw, (OK)""",290.4,"216.7 - 502.5 (641)"
40025,"""Cimarron, (OK)""",214.1,"187.0 - 216.6 (634)"
40027,"""Cleveland, (OK)""",170.5,"167.7 - 186.9 (647)"
40029,"""Coal, (OK)""",309,"216.7 - 502.5 (641)"
40031,"""Comanche, (OK)""",222.1,"216.7 - 502.5 (641)"
40033,"""Cotton, (OK)""",205,"187.0 - 216.6 (634)"
40035,"""Craig, (OK)""",292.5,"216.7 - 502.5 (641)"
40037,"""Creek, (OK)""",238.2,"216.7 - 502.5 (641)"
40039,"""Custer, (OK)""",236.4,"216.7 - 502.5 (641)"
40041,"""Delaware, (OK)""",223.5,"216.7 - 502.5 (641)"
40043,"""Dewey, (OK)""",236.5,"216.7 - 502.5 (641)"
40045,"""Ellis, (OK)""",223.4,"216.7 - 502.5 (641)"
40047,"""Garfield, (OK)""",206.9,"187.0 - 216.6 (634)"
40049,"""Garvin, (OK)""",237.6,"216.7 - 502.5 (641)"
40051,"""Grady, (OK)""",225.4,"216.7 - 502.5 (641)"
40053,"""Grant, (OK)""",213.5,"187.0 - 216.6 (634)"
40055,"""Greer, (OK)""",213,"187.0 - 216.6 (634)"
40057,"""Harmon, (OK)""",205.7,"187.0 - 216.6 (634)"
40059,"""Harper, (OK)""",221.6,"216.7 - 502.5 (641)"
40061,"""Haskell, (OK)""",302,"216.7 - 502.5 (641)"
40063,"""Hughes, (OK)""",324.4,"216.7 - 502.5 (641)"
40065,"""Jackson, (OK)""",205.9,"187.0 - 216.6 (634)"
40067,"""Jefferson, (OK)""",253.8,"216.7 - 502.5 (641)"
40069,"""Johnston, (OK)""",232,"216.7 - 502.5 (641)"
40071,"""Kay, (OK)""",219.1,"216.7 - 502.5 (641)"
40073,"""Kingfisher, (OK)""",194.5,"187.0 - 216.6 (634)"
40075,"""Kiowa, (OK)""",227,"216.7 - 502.5 (641)"
40077,"""Latimer, (OK)""",279.7,"216.7 - 502.5 (641)"
40079,"""Le Flore, (OK)""",270.8,"216.7 - 502.5 (641)"
40081,"""Lincoln, (OK)""",221.5,"216.7 - 502.5 (641)"
40083,"""Logan, (OK)""",187.2,"187.0 - 216.6 (634)"
40085,"""Love, (OK)""",183,"167.7 - 186.9 (647)"
40087,"""McClain, (OK)""",198.9,"187.0 - 216.6 (634)"
40089,"""McCurtain, (OK)""",272.7,"216.7 - 502.5 (641)"
40091,"""McIntosh, (OK)""",313.9,"216.7 - 502.5 (641)"
40093,"""Major, (OK)""",210.1,"187.0 - 216.6 (634)"
40095,"""Marshall, (OK)""",186.9,"167.7 - 186.9 (647)"
40097,"""Mayes, (OK)""",260.8,"216.7 - 502.5 (641)"
40099,"""Murray, (OK)""",246.2,"216.7 - 502.5 (641)"
40101,"""Muskogee, (OK)""",328,"216.7 - 502.5 (641)"
40103,"""Noble, (OK)""",211.4,"187.0 - 216.6 (634)"
40105,"""Nowata, (OK)""",249.3,"216.7 - 502.5 (641)"
40107,"""Okfuskee, (OK)""",288.7,"216.7 - 502.5 (641)"
40109,"""Oklahoma, (OK)""",207.7,"187.0 - 216.6 (634)"
40111,"""Okmulgee, (OK)""",295.8,"216.7 - 502.5 (641)"
40113,"""Osage, (OK)""",206.8,"187.0 - 216.6 (634)"
40115,"""Ottawa, (OK)""",307.2,"216.7 - 502.5 (641)"
40117,"""Pawnee, (OK)""",244.9,"216.7 - 502.5 (641)"
40119,"""Payne, (OK)""",197.3,"187.0 - 216.6 (634)"
40121,"""Pittsburg, (OK)""",290.3,"216.7 - 502.5 (641)"
40123,"""Pontotoc, (OK)""",255.3,"216.7 - 502.5 (641)"
40125,"""Pottawatomie, (OK)""",264.4,"216.7 - 502.5 (641)"
40127,"""Pushmataha, (OK)""",282.3,"216.7 - 502.5 (641)"
40129,"""Roger Mills, (OK)""",221.8,"216.7 - 502.5 (641)"
40131,"""Rogers, (OK)""",249.6,"216.7 - 502.5 (641)"
40133,"""Seminole, (OK)""",312.7,"216.7 - 502.5 (641)"
40135,"""Sequoyah, (OK)""",270.8,"216.7 - 502.5 (641)"
40137,"""Stephens, (OK)""",236.2,"216.7 - 502.5 (641)"
40139,"""Texas, (OK)""",255.4,"216.7 - 502.5 (641)"
40141,"""Tillman, (OK)""",202.9,"187.0 - 216.6 (634)"
40143,"""Tulsa, (OK)""",242.1,"216.7 - 502.5 (641)"
40145,"""Wagoner, (OK)""",213.3,"187.0 - 216.6 (634)"
40147,"""Washington, (OK)""",249.7,"216.7 - 502.5 (641)"
40149,"""Washita, (OK)""",241.6,"216.7 - 502.5 (641)"
40151,"""Woods, (OK)""",212.3,"187.0 - 216.6 (634)"
40153,"""Woodward, (OK)""",225.8,"216.7 - 502.5 (641)"
46003,"""Aurora, (SD)""",166.3,"147.4 - 167.6 (641)"
46005,"""Beadle, (SD)""",147.6,"147.4 - 167.6 (641)"
46007,"""Bennett, (SD)""",236.7,"216.7 - 502.5 (641)"
46009,"""Bon Homme, (SD)""",151.3,"147.4 - 167.6 (641)"
46011,"""Brookings, (SD)""",147.3,"28.1 - 147.3 (644)"
46015,"""Brule, (SD)""",193.9,"187.0 - 216.6 (634)"
46017,"""Buffalo, (SD)""",228.3,"216.7 - 502.5 (641)"
46023,"""Charles Mix, (SD)""",175.8,"167.7 - 186.9 (647)"
46027,"""Clay, (SD)""",182.1,"167.7 - 186.9 (647)"
46033,"""Custer, (SD)""",134.7,"28.1 - 147.3 (644)"
46035,"""Davison, (SD)""",151.3,"147.4 - 167.6 (641)"
46043,"""Douglas, (SD)""",158.8,"147.4 - 167.6 (641)"
46047,"""Fall River, (SD)""",207.8,"187.0 - 216.6 (634)"
46053,"""Gregory, (SD)""",180.1,"167.7 - 186.9 (647)"
46055,"""Haakon, (SD)""",152,"147.4 - 167.6 (641)"
46059,"""Hand, (SD)""",147.2,"28.1 - 147.3 (644)"
46061,"""Hanson, (SD)""",161.5,"147.4 - 167.6 (641)"
46065,"""Hughes, (SD)""",136.3,"28.1 - 147.3 (644)"
46067,"""Hutchinson, (SD)""",156.5,"147.4 - 167.6 (641)"
46069,"""Hyde, (SD)""",159.3,"147.4 - 167.6 (641)"
46071,"""Jackson, (SD)""",218.9,"216.7 - 502.5 (641)"
46073,"""Jerauld, (SD)""",167.4,"147.4 - 167.6 (641)"
46075,"""Jones, (SD)""",152.9,"147.4 - 167.6 (641)"
46077,"""Kingsbury, (SD)""",139.7,"28.1 - 147.3 (644)"
46079,"""Lake, (SD)""",160.9,"147.4 - 167.6 (641)"
46081,"""Lawrence, (SD)""",151.3,"147.4 - 167.6 (641)"
46083,"""Lincoln, (SD)""",118.7,"28.1 - 147.3 (644)"
46085,"""Lyman, (SD)""",160.6,"147.4 - 167.6 (641)"
46087,"""McCook, (SD)""",164.2,"147.4 - 167.6 (641)"
46093,"""Meade, (SD)""",149.8,"147.4 - 167.6 (641)"
46095,"""Mellette, (SD)""",213.8,"187.0 - 216.6 (634)"
46097,"""Miner, (SD)""",149.9,"147.4 - 167.6 (641)"
46099,"""Minnehaha, (SD)""",162.1,"147.4 - 167.6 (641)"
46101,"""Moody, (SD)""",159.7,"147.4 - 167.6 (641)"
46103,"""Pennington, (SD)""",156.5,"147.4 - 167.6 (641)"
46111,"""Sanborn, (SD)""",147.8,"147.4 - 167.6 (641)"
46102,"""Oglala Lakota, (SD)""",34.2,"28.1 - 147.3 (644)"
46117,"""Stanley, (SD)""",132.4,"28.1 - 147.3 (644)"
46121,"""Todd, (SD)""",231,"216.7 - 502.5 (641)"
46123,"""Tripp, (SD)""",178.5,"167.7 - 186.9 (647)"
46125,"""Turner, (SD)""",169.1,"167.7 - 186.9 (647)"
46127,"""Union, (SD)""",115.4,"28.1 - 147.3 (644)"
46135,"""Yankton, (SD)""",153.2,"147.4 - 167.6 (641)"
48003,"""Andrews, (TX)""",217.5,"216.7 - 502.5 (641)"
48009,"""Archer, (TX)""",185.6,"167.7 - 186.9 (647)"
48011,"""Armstrong, (TX)""",213.7,"187.0 - 216.6 (634)"
48017,"""Bailey, (TX)""",189.4,"187.0 - 216.6 (634)"
48023,"""Baylor, (TX)""",192.3,"187.0 - 216.6 (634)"
48033,"""Borden, (TX)""",192.5,"187.0 - 216.6 (634)"
48037,"""Bowie, (TX)""",257.2,"216.7 - 502.5 (641)"
48045,"""Briscoe, (TX)""",163,"147.4 - 167.6 (641)"
48059,"""Callahan, (TX)""",210.1,"187.0 - 216.6 (634)"
48063,"""Camp, (TX)""",223,"216.7 - 502.5 (641)"
48065,"""Carson, (TX)""",220.5,"216.7 - 502.5 (641)"
48067,"""Cass, (TX)""",236.4,"216.7 - 502.5 (641)"
48069,"""Castro, (TX)""",194.4,"187.0 - 216.6 (634)"
48075,"""Childress, (TX)""",211.4,"187.0 - 216.6 (634)"
48077,"""Clay, (TX)""",179.6,"167.7 - 186.9 (647)"
48079,"""Cochran, (TX)""",199.9,"187.0 - 216.6 (634)"
48085,"""Collin, (TX)""",122.6,"28.1 - 147.3 (644)"
48087,"""Collingsworth, (TX)""",224.4,"216.7 - 502.5 (641)"
48097,"""Cooke, (TX)""",165.8,"147.4 - 167.6 (641)"
48101,"""Cottle, (TX)""",186.6,"167.7 - 186.9 (647)"
48107,"""Crosby, (TX)""",206.1,"187.0 - 216.6 (634)"
48111,"""Dallam, (TX)""",187.8,"187.0 - 216.6 (634)"
48113,"""Dallas, (TX)""",164.9,"147.4 - 167.6 (641)"
48115,"""Dawson, (TX)""",170.8,"167.7 - 186.9 (647)"
48117,"""Deaf Smith, (TX)""",189.7,"187.0 - 216.6 (634)"
48119,"""Delta, (TX)""",242.8,"216.7 - 502.5 (641)"
48121,"""Denton, (TX)""",122.3,"28.1 - 147.3 (644)"
48125,"""Dickens, (TX)""",177.6,"167.7 - 186.9 (647)"
48129,"""Donley, (TX)""",230.8,"216.7 - 502.5 (641)"
48133,"""Eastland, (TX)""",203.7,"187.0 - 216.6 (634)"
48139,"""Ellis, (TX)""",175.2,"167.7 - 186.9 (647)"
48143,"""Erath, (TX)""",200.3,"187.0 - 216.6 (634)"
48147,"""Fannin, (TX)""",261.4,"216.7 - 502.5 (641)"
48151,"""Fisher, (TX)""",203.3,"187.0 - 216.6 (634)"
48153,"""Floyd, (TX)""",199.9,"187.0 - 216.6 (634)"
48155,"""Foard, (TX)""",187.1,"187.0 - 216.6 (634)"
48159,"""Franklin, (TX)""",228.4,"216.7 - 502.5 (641)"
48165,"""Gaines, (TX)""",196.9,"187.0 - 216.6 (634)"
48169,"""Garza, (TX)""",198.6,"187.0 - 216.6 (634)"
48179,"""Gray, (TX)""",231.1,"216.7 - 502.5 (641)"
48181,"""Grayson, (TX)""",182.4,"167.7 - 186.9 (647)"
48183,"""Gregg, (TX)""",221.7,"216.7 - 502.5 (641)"
48189,"""Hale, (TX)""",206.9,"187.0 - 216.6 (634)"
48191,"""Hall, (TX)""",202.3,"187.0 - 216.6 (634)"
48195,"""Hansford, (TX)""",210,"187.0 - 216.6 (634)"
48197,"""Hardeman, (TX)""",200.8,"187.0 - 216.6 (634)"
48203,"""Harrison, (TX)""",203.1,"187.0 - 216.6 (634)"
48205,"""Hartley, (TX)""",198.5,"187.0 - 216.6 (634)"
48207,"""Haskell, (TX)""",198.5,"187.0 - 216.6 (634)"
48211,"""Hemphill, (TX)""",225.9,"216.7 - 502.5 (641)"
48213,"""Henderson, (TX)""",259.4,"216.7 - 502.5 (641)"
48219,"""Hockley, (TX)""",184.3,"167.7 - 186.9 (647)"
48221,"""Hood, (TX)""",160.3,"147.4 - 167.6 (641)"
48223,"""Hopkins, (TX)""",230.2,"216.7 - 502.5 (641)"
48227,"""Howard, (TX)""",320.8,"216.7 - 502.5 (641)"
48231,"""Hunt, (TX)""",227.4,"216.7 - 502.5 (641)"
48233,"""Hutchinson, (TX)""",286.7,"216.7 - 502.5 (641)"
48237,"""Jack, (TX)""",212.3,"187.0 - 216.6 (634)"
48251,"""Johnson, (TX)""",198.7,"187.0 - 216.6 (634)"
48253,"""Jones, (TX)""",212.7,"187.0 - 216.6 (634)"
48257,"""Kaufman, (TX)""",220.7,"216.7 - 502.5 (641)"
48263,"""Kent, (TX)""",174.2,"167.7 - 186.9 (647)"
48269,"""King, (TX)""",181.9,"167.7 - 186.9 (647)"
48275,"""Knox, (TX)""",193.5,"187.0 - 216.6 (634)"
48277,"""Lamar, (TX)""",249,"216.7 - 502.5 (641)"
48279,"""Lamb, (TX)""",201.6,"187.0 - 216.6 (634)"
48295,"""Lipscomb, (TX)""",238.4,"216.7 - 502.5 (641)"
48303,"""Lubbock, (TX)""",203.9,"187.0 - 216.6 (634)"
48305,"""Lynn, (TX)""",198.2,"187.0 - 216.6 (634)"
48315,"""Marion, (TX)""",216.6,"187.0 - 216.6 (634)"
48317,"""Martin, (TX)""",205.9,"187.0 - 216.6 (634)"
48335,"""Mitchell, (TX)""",200.1,"187.0 - 216.6 (634)"
48337,"""Montague, (TX)""",208.2,"187.0 - 216.6 (634)"
48341,"""Moore, (TX)""",212.5,"187.0 - 216.6 (634)"
48343,"""Morris, (TX)""",241.2,"216.7 - 502.5 (641)"
48345,"""Motley, (TX)""",164.3,"147.4 - 167.6 (641)"
48353,"""Nolan, (TX)""",208.1,"187.0 - 216.6 (634)"
48357,"""Ochiltree, (TX)""",285.3,"216.7 - 502.5 (641)"
48359,"""Oldham, (TX)""",187.6,"187.0 - 216.6 (634)"
48363,"""Palo Pinto, (TX)""",231.7,"216.7 - 502.5 (641)"
48365,"""Panola, (TX)""",190.7,"187.0 - 216.6 (634)"
48367,"""Parker, (TX)""",162.2,"147.4 - 167.6 (641)"
48369,"""Parmer, (TX)""",192.9,"187.0 - 216.6 (634)"
48375,"""Potter, (TX)""",249.6,"216.7 - 502.5 (641)"
48379,"""Rains, (TX)""",229.3,"216.7 - 502.5 (641)"
48381,"""Randall, (TX)""",195.2,"187.0 - 216.6 (634)"
48387,"""Red River, (TX)""",254.3,"216.7 - 502.5 (641)"
48393,"""Roberts, (TX)""",251.2,"216.7 - 502.5 (641)"
48397,"""Rockwall, (TX)""",158.5,"147.4 - 167.6 (641)"
48401,"""Rusk, (TX)""",220.9,"216.7 - 502.5 (641)"
48415,"""Scurry, (TX)""",165.6,"147.4 - 167.6 (641)"
48417,"""Shackelford, (TX)""",198.9,"187.0 - 216.6 (634)"
48421,"""Sherman, (TX)""",217.3,"216.7 - 502.5 (641)"
48423,"""Smith, (TX)""",235.9,"216.7 - 502.5 (641)"
48425,"""Somervell, (TX)""",167.4,"147.4 - 167.6 (641)"
48429,"""Stephens, (TX)""",222.5,"216.7 - 502.5 (641)"
48433,"""Stonewall, (TX)""",187.3,"187.0 - 216.6 (634)"
48437,"""Swisher, (TX)""",195.3,"187.0 - 216.6 (634)"
48439,"""Tarrant, (TX)""",159.4,"147.4 - 167.6 (641)"
48441,"""Taylor, (TX)""",213.1,"187.0 - 216.6 (634)"
48445,"""Terry, (TX)""",225.6,"216.7 - 502.5 (641)"
48447,"""Throckmorton, (TX)""",205.6,"187.0 - 216.6 (634)"
48449,"""Titus, (TX)""",217.1,"216.7 - 502.5 (641)"
48459,"""Upshur, (TX)""",230.1,"216.7 - 502.5 (641)"
48467,"""Van Zandt, (TX)""",231.3,"216.7 - 502.5 (641)"
48483,"""Wheeler, (TX)""",219.2,"216.7 - 502.5 (641)"
48485,"""Wichita, (TX)""",186.4,"167.7 - 186.9 (647)"
48487,"""Wilbarger, (TX)""",190.4,"187.0 - 216.6 (634)"
48497,"""Wise, (TX)""",198.1,"187.0 - 216.6 (634)"
48499,"""Wood, (TX)""",232.5,"216.7 - 502.5 (641)"
48501,"""Yoakum, (TX)""",199.3,"187.0 - 216.6 (634)"
48503,"""Young, (TX)""",228,"216.7 - 502.5 (641)"
56001,"""Albany, (WY)""",140.7,"28.1 - 147.3 (644)"
56005,"""Campbell, (WY)""",168.8,"167.7 - 186.9 (647)"
56009,"""Converse, (WY)""",157,"147.4 - 167.6 (641)"
56011,"""Crook, (WY)""",166.8,"147.4 - 167.6 (641)"
56015,"""Goshen, (WY)""",143,"28.1 - 147.3 (644)"
56019,"""Johnson, (WY)""",163.7,"147.4 - 167.6 (641)"
56021,"""Laramie, (WY)""",140.8,"28.1 - 147.3 (644)"
56027,"""Niobrara, (WY)""",141.5,"28.1 - 147.3 (644)"
56031,"""Platte, (WY)""",144.1,"28.1 - 147.3 (644)"
56045,"""Weston, (WY)""",154.7,"147.4 - 167.6 (641)"
16003,"""Adams, (ID)""",130.8,"28.1 - 147.3 (644)"
16009,"""Benewah, (ID)""",159.9,"147.4 - 167.6 (641)"
16017,"""Bonner, (ID)""",134.2,"28.1 - 147.3 (644)"
16021,"""Boundary, (ID)""",146.3,"28.1 - 147.3 (644)"
16035,"""Clearwater, (ID)""",149.7,"147.4 - 167.6 (641)"
16049,"""Idaho, (ID)""",140.2,"28.1 - 147.3 (644)"
16055,"""Kootenai, (ID)""",156.6,"147.4 - 167.6 (641)"
16057,"""Latah, (ID)""",131.5,"28.1 - 147.3 (644)"
16059,"""Lemhi, (ID)""",129.2,"28.1 - 147.3 (644)"
16061,"""Lewis, (ID)""",150.3,"147.4 - 167.6 (641)"
16069,"""Nez Perce, (ID)""",155.8,"147.4 - 167.6 (641)"
16079,"""Shoshone, (ID)""",172.7,"167.7 - 186.9 (647)"
16085,"""Valley, (ID)""",99,"28.1 - 147.3 (644)"
27005,"""Becker, (MN)""",119.8,"28.1 - 147.3 (644)"
27007,"""Beltrami, (MN)""",137.6,"28.1 - 147.3 (644)"
27009,"""Benton, (MN)""",120,"28.1 - 147.3 (644)"
27011,"""Big Stone, (MN)""",157.1,"147.4 - 167.6 (641)"
27019,"""Carver, (MN)""",100.6,"28.1 - 147.3 (644)"
27021,"""Cass, (MN)""",126.6,"28.1 - 147.3 (644)"
27023,"""Chippewa, (MN)""",139.3,"28.1 - 147.3 (644)"
27027,"""Clay, (MN)""",127.4,"28.1 - 147.3 (644)"
27029,"""Clearwater, (MN)""",128.1,"28.1 - 147.3 (644)"
27035,"""Crow Wing, (MN)""",112.6,"28.1 - 147.3 (644)"
27041,"""Douglas, (MN)""",133.3,"28.1 - 147.3 (644)"
27051,"""Grant, (MN)""",147.6,"147.4 - 167.6 (641)"
27057,"""Hubbard, (MN)""",115.8,"28.1 - 147.3 (644)"
27061,"""Itasca, (MN)""",133.4,"28.1 - 147.3 (644)"
27067,"""Kandiyohi, (MN)""",111.5,"28.1 - 147.3 (644)"
27069,"""Kittson, (MN)""",144.8,"28.1 - 147.3 (644)"
27071,"""Koochiching, (MN)""",134.1,"28.1 - 147.3 (644)"
27073,"""Lac qui Parle, (MN)""",154.5,"147.4 - 167.6 (641)"
27077,"""Lake of the Woods, (MN)""",142.8,"28.1 - 147.3 (644)"
27085,"""McLeod, (MN)""",124.7,"28.1 - 147.3 (644)"
27087,"""Mahnomen, (MN)""",147.2,"28.1 - 147.3 (644)"
27089,"""Marshall, (MN)""",150.4,"147.4 - 167.6 (641)"
27093,"""Meeker, (MN)""",123.2,"28.1 - 147.3 (644)"
27097,"""Morrison, (MN)""",108.7,"28.1 - 147.3 (644)"
27107,"""Norman, (MN)""",134.3,"28.1 - 147.3 (644)"
27111,"""Otter Tail, (MN)""",146.4,"28.1 - 147.3 (644)"
27113,"""Pennington, (MN)""",143.3,"28.1 - 147.3 (644)"
27119,"""Polk, (MN)""",151.3,"147.4 - 167.6 (641)"
27121,"""Pope, (MN)""",123.3,"28.1 - 147.3 (644)"
27125,"""Red Lake, (MN)""",151.5,"147.4 - 167.6 (641)"
27129,"""Renville, (MN)""",125,"28.1 - 147.3 (644)"
27135,"""Roseau, (MN)""",145,"28.1 - 147.3 (644)"
27141,"""Sherburne, (MN)""",107.1,"28.1 - 147.3 (644)"
27145,"""Stearns, (MN)""",104.7,"28.1 - 147.3 (644)"
27149,"""Stevens, (MN)""",144.5,"28.1 - 147.3 (644)"
27151,"""Swift, (MN)""",135.7,"28.1 - 147.3 (644)"
27153,"""Todd, (MN)""",117.7,"28.1 - 147.3 (644)"
27155,"""Traverse, (MN)""",161.8,"147.4 - 167.6 (641)"
27159,"""Wadena, (MN)""",155.7,"147.4 - 167.6 (641)"
27167,"""Wilkin, (MN)""",146.9,"28.1 - 147.3 (644)"
27171,"""Wright, (MN)""",112.9,"28.1 - 147.3 (644)"
27173,"""Yellow Medicine, (MN)""",135.1,"28.1 - 147.3 (644)"
30001,"""Beaverhead, (MT)""",147.4,"147.4 - 167.6 (641)"
30003,"""Big Horn, (MT)""",169.1,"167.7 - 186.9 (647)"
30005,"""Blaine, (MT)""",194.1,"187.0 - 216.6 (634)"
30007,"""Broadwater, (MT)""",145.2,"28.1 - 147.3 (644)"
30009,"""Carbon, (MT)""",130.5,"28.1 - 147.3 (644)"
30011,"""Carter, (MT)""",158.2,"147.4 - 167.6 (641)"
30013,"""Cascade, (MT)""",151.1,"147.4 - 167.6 (641)"
30015,"""Chouteau, (MT)""",172.6,"167.7 - 186.9 (647)"
30017,"""Custer, (MT)""",156.8,"147.4 - 167.6 (641)"
30019,"""Daniels, (MT)""",180.4,"167.7 - 186.9 (647)"
30021,"""Dawson, (MT)""",100.1,"28.1 - 147.3 (644)"
30023,"""Deer Lodge, (MT)""",199.5,"187.0 - 216.6 (634)"
30025,"""Fallon, (MT)""",140,"28.1 - 147.3 (644)"
30027,"""Fergus, (MT)""",183.1,"167.7 - 186.9 (647)"
30029,"""Flathead, (MT)""",151.1,"147.4 - 167.6 (641)"
30031,"""Gallatin, (MT)""",136.1,"28.1 - 147.3 (644)"
30033,"""Garfield, (MT)""",161.1,"147.4 - 167.6 (641)"
30035,"""Glacier, (MT)""",212.5,"187.0 - 216.6 (634)"
30037,"""Golden Valley, (MT)""",166.8,"147.4 - 167.6 (641)"
30039,"""Granite, (MT)""",153.4,"147.4 - 167.6 (641)"
30041,"""Hill, (MT)""",210.1,"187.0 - 216.6 (634)"
30043,"""Jefferson, (MT)""",153,"147.4 - 167.6 (641)"
30045,"""Judith Basin, (MT)""",159,"147.4 - 167.6 (641)"
30047,"""Lake, (MT)""",155.6,"147.4 - 167.6 (641)"
30049,"""Lewis and Clark, (MT)""",151.7,"147.4 - 167.6 (641)"
30051,"""Liberty, (MT)""",156.3,"147.4 - 167.6 (641)"
30053,"""Lincoln, (MT)""",154,"147.4 - 167.6 (641)"
30055,"""McCone, (MT)""",189.5,"187.0 - 216.6 (634)"
30057,"""Madison, (MT)""",123.5,"28.1 - 147.3 (644)"
30059,"""Meagher, (MT)""",143.2,"28.1 - 147.3 (644)"
30061,"""Mineral, (MT)""",163.1,"147.4 - 167.6 (641)"
30063,"""Missoula, (MT)""",155.5,"147.4 - 167.6 (641)"
30065,"""Musselshell, (MT)""",168.8,"167.7 - 186.9 (647)"
30067,"""Park, (MT)""",131.3,"28.1 - 147.3 (644)"
30069,"""Petroleum, (MT)""",177.9,"167.7 - 186.9 (647)"
30071,"""Phillips, (MT)""",184,"167.7 - 186.9 (647)"
30073,"""Pondera, (MT)""",155.3,"147.4 - 167.6 (641)"
30075,"""Powder River, (MT)""",169.5,"167.7 - 186.9 (647)"
30077,"""Powell, (MT)""",158.9,"147.4 - 167.6 (641)"
30079,"""Prairie, (MT)""",124.6,"28.1 - 147.3 (644)"
30081,"""Ravalli, (MT)""",148.9,"147.4 - 167.6 (641)"
30083,"""Richland, (MT)""",157.6,"147.4 - 167.6 (641)"
30085,"""Roosevelt, (MT)""",228.9,"216.7 - 502.5 (641)"
30087,"""Rosebud, (MT)""",165.8,"147.4 - 167.6 (641)"
30089,"""Sanders, (MT)""",159.5,"147.4 - 167.6 (641)"
30091,"""Sheridan, (MT)""",131.1,"28.1 - 147.3 (644)"
30093,"""Silver Bow, (MT)""",213.9,"187.0 - 216.6 (634)"
30095,"""Stillwater, (MT)""",154.2,"147.4 - 167.6 (641)"
30097,"""Sweet Grass, (MT)""",131.2,"28.1 - 147.3 (644)"
30099,"""Teton, (MT)""",150.8,"147.4 - 167.6 (641)"
30101,"""Toole, (MT)""",199.2,"187.0 - 216.6 (634)"
30103,"""Treasure, (MT)""",167,"147.4 - 167.6 (641)"
30105,"""Valley, (MT)""",208,"187.0 - 216.6 (634)"
30107,"""Wheatland, (MT)""",170.5,"167.7 - 186.9 (647)"
30109,"""Wibaux, (MT)""",145.4,"28.1 - 147.3 (644)"
30111,"""Yellowstone, (MT)""",164.9,"147.4 - 167.6 (641)"
38001,"""Adams, (ND)""",154.7,"147.4 - 167.6 (641)"
38003,"""Barnes, (ND)""",115.7,"28.1 - 147.3 (644)"
38005,"""Benson, (ND)""",170.4,"167.7 - 186.9 (647)"
38007,"""Billings, (ND)""",150.4,"147.4 - 167.6 (641)"
38009,"""Bottineau, (ND)""",191,"187.0 - 216.6 (634)"
38011,"""Bowman, (ND)""",140.3,"28.1 - 147.3 (644)"
38013,"""Burke, (ND)""",155.7,"147.4 - 167.6 (641)"
38015,"""Burleigh, (ND)""",108.8,"28.1 - 147.3 (644)"
38017,"""Cass, (ND)""",111.9,"28.1 - 147.3 (644)"
38019,"""Cavalier, (ND)""",144.6,"28.1 - 147.3 (644)"
38021,"""Dickey, (ND)""",149.8,"147.4 - 167.6 (641)"
38023,"""Divide, (ND)""",152.4,"147.4 - 167.6 (641)"
